Tour,FED_Taux,Pions_Libres,BTC_Force,BTC_Rois,BTC_Pions,SOL_Force,SOL_Cavaliers,SOL_Pions,PEPE_Force,PEPE_Pions
81910,3.53,1204,170,0,0,340,0,0,5,0
81920,4.78,1205,160,0,0,340,0,0,5,0
81930,2.78,1201,94,0,2,306,0,3,5,0
81940,-2.81,1181,122,0,6,334,1,7,11,3
81950,-2.97,1147,180,0,15,382,1,16,19,7
81960,2.01,1175,202,0,6,452,1,6,17,6
81970,2.24,1188,140,0,5,400,0,5,5,0
81980,1.02,1187,200,0,5,338,0,4,11,3
81990,-3.82,1202,192,0,1,302,0,1,7,1
82000,-4.58,1183,278,0,4,350,2,5,9,2
82010,-1.61,1196,196,0,3,326,1,3,5,0
82020,-1.25,1162,234,0,12,440,3,10,13,4
82030,4.92,1206,130,0,0,320,0,0,7,1
82040,1.36,1174,254,0,7,368,0,9,11,3
82050,-4.57,1184,288,0,4,272,0,6,11,3
82060,2.21,1177,182,0,6,338,0,9,11,3
82070,-4.58,1198,172,0,1,324,0,2,7,1
82080,2.11,1184,208,0,4,272,0,6,13,4
82090,-4.08,1190,168,0,4,356,0,3,7,1
82100,1.51,1198,162,0,1,304,0,2,5,0
82110,3.95,1198,290,0,0,304,0,2,5,0
82120,2.31,1195,234,0,2,382,1,1,5,0
82130,-4.27,1200,132,0,1,342,0,1,7,1
82140,-0.58,1193,136,0,3,326,0,3,5,0
82150,-4.85,1180,172,0,6,292,1,6,11,3
82160,2.08,1193,124,0,2,286,1,3,9,2
82170,-4.14,1184,156,0,3,356,0,3,13,4
82180,3.8,1204,50,0,0,302,0,1,5,0
82190,-3.99,1171,146,0,8,322,0,11,11,3
82200,1.64,1199,54,0,2,336,0,3,5,0
82210,-0.5,1187,76,0,3,328,1,4,11,3
82220,-3.75,1193,84,0,2,306,0,3,7,1
82230,-3.36,1172,106,0,8,432,0,6,13,4
82240,-3.72,1189,144,0,2,372,1,1,11,3
82250,2.36,1186,100,0,5,408,0,4,7,1
82260,-3.09,1155,120,0,15,428,0,14,9,2
82270,-1.28,1198,52,0,1,460,0,0,5,0
82280,2.59,1199,58,0,4,264,0,2,5,0
82290,-3.79,1190,78,0,4,284,1,2,9,2
82300,1.36,1179,64,0,7,390,3,5,9,2
82310,-4.95,1199,52,0,1,304,1,2,7,1
82320,4.96,1202,52,0,1,312,0,1,5,0
82330,-2.45,1203,70,0,0,222,0,1,5,0
82340,-3.3,1168,88,0,9,260,1,10,17,6
82350,-2.84,1201,52,0,1,310,0,0,7,1
82360,-0.87,1184,62,0,6,446,2,3,9,2
82370,1.97,1183,82,0,6,412,1,6,5,0
82380,-0.25,1189,64,0,7,390,0,5,7,1
82390,4.75,1201,52,0,1,422,0,1,5,0
82400,3.84,1199,54,0,2,460,0,0,5,0
82410,-0.47,1170,116,0,8,552,1,6,13,4
82420,4.51,1196,142,0,1,422,0,1,7,1
82430,0.73,1179,82,0,6,436,0,8,9,2
82440,-0.58,1145,120,0,15,494,0,17,17,6
82450,1.77,1194,94,0,2,464,0,2,5,0
82460,1.23,1173,186,0,8,476,0,8,9,2
82470,-4.48,1173,242,0,6,490,1,5,13,4
82480,-0.47,1140,280,0,15,538,1,14,19,7
82490,2.86,1187,216,0,3,456,0,3,7,1
82500,3.32,1189,244,0,2,492,2,1,7,1
82510,-4.06,1188,176,0,3,426,0,3,9,2
82520,-2.4,1172,228,0,4,502,0,6,15,5
82530,3.83,1202,130,0,0,460,0,0,5,0
82540,-0.77,1192,194,0,2,564,1,2,5,0
82550,2.91,1172,206,0,8,476,0,8,9,2
82560,1.05,1188,196,0,3,484,1,2,9,2
82570,2.19,1197,194,0,2,382,0,1,5,0
82580,3.31,1203,130,0,0,342,0,1,5,0
82590,1.46,1194,138,0,4,392,1,1,7,1
82600,-2.07,1160,176,0,13,498,1,9,15,5
82610,-4.69,1123,196,0,23,554,3,17,29,12
82620,-3.69,1084,216,0,33,620,4,25,47,21
82630,1.2,1171,168,0,4,494,1,7,23,9
82640,-1.27,1179,160,0,5,444,0,7,13,4
82650,0.02,1191,204,0,2,348,0,4,7,1
82660,-4.36,1200,172,0,1,342,0,1,7,1
82670,-0.49,1168,296,0,8,362,0,11,11,3
82680,-0.05,1176,314,0,7,360,1,5,11,3
82690,0.48,1194,256,1,3,306,0,3,5,0
82700,3.36,1200,210,1,0,430,0,0,5,0
82710,-0.9,1177,224,1,7,414,0,7,11,3
82720,1.1,1186,246,1,3,408,0,4,11,3
82730,-3.75,1148,304,1,12,446,1,13,27,11
82740,1.46,1191,302,1,1,424,1,2,5,0
82750,0.11,1195,254,1,2,332,0,1,7,1
82760,-2.55,1176,264,1,7,382,2,6,7,1
82770,4.57,1203,252,1,1,260,0,0,5,0
82780,3.25,1200,210,1,0,322,0,1,5,0
82790,4.7,1198,272,1,1,240,1,0,5,0
82800,-0.41,1193,364,2,2,244,0,2,5,0
82810,4.33,1201,310,1,0,180,0,0,5,0
82820,2.73,1190,356,1,3,244,0,2,7,1
82830,3.45,1202,250,1,0,160,0,0,5,0
82840,2.18,1169,316,1,8,226,1,8,11,3
82850,2.2,1179,264,1,7,248,1,4,17,6
82860,-1.47,1142,370,1,15,344,2,12,31,13
82870,3.16,1192,312,1,1,304,1,2,11,3
82880,3.46,1202,270,1,0,102,0,1,5,0
82890,1.53,1194,334,2,2,164,3,2,5,0
82900,3.55,1200,282,2,1,102,0,1,5,0
82910,-1.4,1192,356,3,3,106,0,3,7,1
82920,0.36,1158,422,3,11,192,0,11,15,5
82930,4.6,1203,292,3,1,140,0,0,7,1
82940,-1.86,1199,314,3,2,202,1,1,5,0
82950,-3.49,1198,414,4,2,184,0,2,7,1
82960,3.81,1202,410,4,0,210,0,0,5,0
82970,-2.09,1202,432,4,1,182,0,1,5,0
82980,-0.69,1192,522,4,1,268,0,4,7,1
82990,0.39,1192,458,4,4,306,2,3,5,0
83000,3.14,1199,492,4,1,282,1,1,5,0
83010,4.29,1205,370,4,0,220,0,0,5,0
83020,2.02,1200,374,4,2,262,0,1,5,0
83030,1.9,1168,412,4,11,300,1,10,9,2
83040,3.79,1201,402,4,1,262,0,1,5,0
83050,-1.12,1169,584,4,7,336,3,8,9,2
83060,2.11,1189,438,4,4,368,2,4,7,1
83070,-3.35,1154,476,4,13,406,3,13,17,6
83080,-2.31,1190,556,4,3,454,1,2,5,0
83090,-3.81,1181,520,4,5,440,0,5,7,1
83100,-0.56,1199,432,4,1,302,0,1,5,0
83110,4.92,1202,370,4,0,300,0,0,5,0
83120,-1.8,1197,494,4,2,262,0,1,5,0
83130,0.45,1197,494,4,2,264,0,2,5,0
83140,3.38,1202,570,5,0,180,0,0,5,0
83150,-0.74,1198,602,5,1,182,0,1,5,0
83160,2.71,1187,460,4,5,238,1,4,9,2
83170,-3.65,1154,498,4,14,304,2,12,15,5
83180,-1.76,1204,430,4,0,142,0,1,5,0
83190,-3.01,1195,416,4,3,176,0,3,7,1
83200,-4.62,1198,600,4,0,104,0,2,7,1
83210,2.18,1195,504,4,2,124,1,2,7,1
83220,-1.32,1200,456,4,3,102,0,1,7,1
83230,3.43,1207,450,4,0,100,0,0,5,0
83240,0.96,1173,506,4,8,174,3,7,13,4
83250,1.77,1201,492,5,1,164,0,2,5,0
83260,0.73,1198,496,5,3,194,0,2,5,0
83270,1.3,1166,610,5,10,214,0,12,9,2
83280,-4.24,1165,604,5,7,218,2,9,15,5
83290,4.27,1203,510,5,0,212,0,1,5,0
83300,3.54,1206,370,4,0,240,1,0,5,0
83310,-4.87,1199,296,3,3,226,0,3,7,1
83320,3.4,1207,320,3,0,220,0,0,5,0
83330,3.18,1206,370,4,0,260,0,0,5,0
83340,-1.22,1198,374,4,2,292,0,1,7,1
83350,0.36,1164,486,4,8,350,0,10,15,5
83360,-4.28,1176,492,4,6,316,0,8,7,1
83370,-0.37,1141,558,4,14,336,0,18,17,6
83380,-0.24,1185,416,4,3,450,0,5,9,2
83390,-2.95,1202,332,3,1,382,0,1,7,1
83400,1.39,1181,462,4,6,528,2,4,5,0
83410,3.15,1203,330,3,0,480,1,0,5,0
83420,-0.46,1172,396,3,8,518,2,9,7,1
83430,-4.4,1170,580,3,5,480,0,10,11,3
83440,-4.22,1185,582,3,1,496,0,3,11,3
83450,-2.95,1182,412,3,6,576,1,3,11,3
83460,1.36,1202,332,3,1,462,0,1,5,0
83470,-2.57,1194,376,3,3,494,0,2,7,1
83480,-3.31,1187,300,2,5,470,0,5,7,1
83490,1.93,1190,316,2,3,566,1,3,9,2
83500,0.09,1194,276,2,3,506,0,3,7,1
83510,0.94,1199,254,2,2,504,0,2,5,0
83520,-1.51,1184,338,2,4,542,0,6,5,0
83530,3.54,1204,290,2,0,500,0,0,5,0
83540,-2.95,1190,452,2,1,466,0,3,11,3
83550,-1.86,1183,322,2,6,560,0,5,11,3
83560,-3.88,1189,406,2,3,528,0,4,5,0
83570,4.91,1205,310,2,0,460,0,0,5,0
83580,0.32,1190,344,2,2,576,0,3,7,1
83590,-1.72,1193,296,2,3,634,0,2,5,0
83600,-0.85,1188,300,2,5,596,1,3,5,0
83610,2.26,1191,336,2,3,430,0,5,7,1
83620,1.87,1199,334,2,2,344,0,2,5,0
83630,4.21,1203,330,2,0,344,0,2,5,0
83640,-0.49,1201,312,2,1,332,0,1,5,0
83650,-4.7,1200,334,2,2,392,0,1,5,0
83660,-1.1,1203,312,2,1,380,0,0,5,0
83670,3.15,1204,350,2,0,420,0,0,5,0
83680,-1.01,1199,312,2,1,504,0,2,5,0
83690,-0.99,1164,360,2,10,542,1,11,15,5
83700,-1.67,1194,324,2,2,534,0,2,5,0
83710,1.75,1195,352,2,1,552,1,1,5,0
83720,2.98,1197,294,2,2,522,1,1,5,0
83730,-4.63,1193,294,2,2,504,0,2,9,2
83740,3.63,1204,172,1,1,480,0,0,5,0
83750,3.5,1204,172,1,1,482,0,1,5,0
83760,3.75,1202,172,1,1,500,1,0,7,1
83770,-2.11,1203,200,1,0,482,0,1,5,0
83780,2.42,1199,194,1,2,484,0,2,5,0
83790,-0.15,1197,214,1,2,348,0,4,7,1
83800,-4.55,1194,206,1,3,386,0,3,9,2
83810,-1.16,1204,172,1,1,342,0,1,5,0
83820,-4.89,1182,184,1,7,412,1,6,11,3
83830,-1.16,1194,178,1,4,448,0,4,5,0
83840,1.15,1200,242,1,1,364,0,2,5,0
83850,3.67,1206,210,1,0,300,0,0,5,0
83860,2.28,1200,216,1,3,286,0,3,5,0
83870,-4.15,1203,210,1,0,222,0,1,7,1
83880,-2.02,1189,258,1,4,338,1,4,5,0
83890,-1.18,1201,260,1,0,262,0,1,5,0
83900,-3.68,1167,298,1,9,318,2,9,15,5
83910,-0.24,1203,176,1,3,224,0,2,5,0
83920,3.83,1201,272,1,1,346,0,3,5,0
83930,3.91,1205,232,1,1,282,0,1,5,0
83940,-0.99,1174,376,1,8,302,0,11,9,2
83950,-0.34,1194,296,1,3,228,0,4,5,0
83960,-4.4,1188,298,1,4,244,1,2,7,1
83970,4.86,1205,210,1,0,182,0,1,5,0
83980,3.43,1208,170,1,0,240,0,0,5,0
83990,2.51,1201,224,1,2,224,0,2,5,0
84000,-0.97,1204,134,1,2,184,0,2,5,0
84010,3.32,1201,232,1,1,232,1,1,7,1
84020,1.2,1199,174,1,2,210,0,5,5,0
84030,-1.39,1168,212,1,11,276,1,13,7,1
84040,-4.36,1192,260,2,5,186,1,3,9,2
84050,3.72,1206,292,2,1,100,0,0,5,0
84060,-3.96,1204,282,2,1,120,1,0,5,0
84070,0.36,1188,358,3,4,140,0,5,9,2
84080,3.73,1207,330,3,0,162,0,1,5,0
84090,1.19,1200,286,2,3,222,0,1,5,0
84100,2.9,1195,236,2,3,230,0,5,7,1
84110,-1.32,1203,252,2,1,312,0,1,5,0
84120,0.94,1170,290,2,10,378,1,9,11,3
84130,2.06,1191,258,2,4,340,1,5,9,2
84140,-4.72,1197,256,2,3,286,0,3,7,1
84150,4.85,1203,294,2,2,224,0,2,5,0
84160,-4.65,1183,340,2,5,252,1,6,11,3
84170,-2.61,1143,406,2,13,348,2,14,31,13
84180,4.6,1203,290,2,0,312,0,1,5,0
84190,4.16,1204,330,2,0,220,0,0,5,0
84200,-1.9,1190,366,2,3,246,1,3,11,3
84210,-4.55,1196,362,2,1,282,1,1,5,0
84220,-4.58,1192,336,2,3,284,1,2,9,2
84230,2.68,1181,440,2,5,352,1,6,7,1
84240,-1.97,1198,334,2,2,224,0,2,5,0
84250,-0.34,1183,264,1,7,280,1,5,9,2
84260,-3.1,1169,310,1,10,374,1,7,13,4
84270,0.75,1134,388,1,19,394,1,17,23,9
84280,0.69,1197,400,1,0,294,0,2,7,1
84290,3.56,1202,330,1,0,292,0,1,5,0
84300,1.47,1182,362,1,6,342,2,6,5,0
84310,2.53,1202,290,1,0,322,0,1,5,0
84320,3.34,1200,270,1,0,262,0,1,5,0
84330,1.8,1197,254,1,2,324,0,2,5,0
84340,-0.26,1195,272,1,1,342,1,1,7,1
84350,2.89,1198,176,1,3,268,0,4,5,0
84360,-4.93,1180,206,1,8,340,2,5,11,3
84370,1.05,1193,198,1,4,270,0,5,7,1
84380,3.6,1206,270,1,0,260,0,0,5,0
84390,-3.52,1179,324,1,7,314,0,7,13,4
84400,-3.23,1193,254,1,2,384,0,2,7,1
84410,-4.94,1158,274,1,12,440,2,10,17,6
84420,-0.45,1166,114,0,12,398,2,9,13,4
84430,4.65,1201,150,0,0,392,1,1,5,0
84440,1.58,1168,276,1,8,490,1,10,11,3
84450,-0.31,1189,268,1,4,430,0,5,5,0
84460,4.75,1204,212,1,1,340,0,0,5,0
84470,4.2,1205,170,1,0,380,0,0,5,0
84480,-1.43,1197,214,1,2,422,0,1,5,0
84490,-2.86,1192,234,1,2,522,0,1,9,2
84500,2.57,1173,302,2,6,536,0,8,11,3
84510,2.31,1193,292,2,1,544,0,2,5,0
84520,2.37,1189,294,2,2,564,1,2,5,0
84530,1.28,1185,298,2,4,546,0,3,9,2
84540,-3.4,1187,356,2,3,544,0,2,7,1
84550,0.76,1195,254,2,2,384,0,2,7,1
84560,-4.77,1181,338,2,4,392,0,6,13,4
84570,3.8,1199,270,2,0,384,0,2,5,0
84580,1.33,1193,276,2,3,388,0,4,5,0
84590,-0.05,1182,312,2,6,472,1,6,5,0
84600,-0.77,1149,426,2,13,604,4,12,11,3
84610,0.05,1188,318,2,4,404,1,2,9,2
84620,0.81,1196,300,2,0,362,1,1,5,0
84630,4.04,1204,250,2,0,340,0,0,5,0
84640,2.23,1201,252,2,1,360,1,0,5,0
84650,-2.97,1182,320,2,5,352,0,6,13,4
84660,3.1,1197,334,2,2,402,0,1,5,0
84670,-1.92,1168,394,2,7,464,1,7,17,6
84680,0.14,1188,326,2,3,430,1,5,7,1
84690,4.59,1202,230,1,0,400,0,0,5,0
84700,2.02,1193,236,1,3,404,1,2,5,0
84710,-3.57,1156,274,1,12,424,1,12,19,7
84720,2.82,1186,258,2,4,382,0,6,9,2
84730,-4.89,1195,256,2,3,406,0,3,9,2
84740,1.8,1157,378,2,9,426,0,13,25,10
84750,1.29,1118,454,2,17,504,0,22,43,19
84760,-3.64,1184,292,2,6,428,2,4,9,2
84770,2.61,1192,306,2,3,424,0,2,7,1
84780,-3.21,1197,334,3,2,422,0,1,7,1
84790,-2.73,1163,372,3,11,488,1,9,15,5
84800,-2.49,1128,428,3,19,554,2,17,25,10
84810,2.04,1199,332,3,1,422,0,1,5,0
84820,0.31,1193,278,2,4,324,1,2,5,0
84830,1.97,1183,264,2,7,280,1,5,11,3
84840,3.56,1204,212,2,1,220,0,0,5,0
84850,-4.18,1177,266,2,8,274,2,7,9,2
84860,0.89,1176,284,2,7,238,2,9,9,2
84870,-4.73,1187,300,2,5,206,1,3,7,1
84880,2.45,1196,372,2,1,184,0,2,5,0
84890,-3.09,1195,354,2,2,164,0,2,7,1
84900,-2.65,1179,366,2,8,236,1,3,9,2
84910,3.34,1202,330,2,0,202,0,1,5,0
84920,-3.38,1196,412,2,1,162,1,1,7,1
84930,-0.99,1161,432,2,11,248,1,9,17,6
84940,-4.38,1188,394,3,2,286,0,3,7,1
84950,1.83,1194,322,3,1,284,0,2,7,1
84960,-0.87,1162,446,3,8,304,0,12,11,3
84970,4.44,1194,410,3,0,282,0,1,7,1
84980,-2.95,1197,352,3,1,282,0,1,5,0
84990,3.88,1201,354,3,2,220,0,0,5,0
85000,2.09,1193,414,3,2,224,0,2,7,1
85010,-2.63,1187,340,3,5,296,0,3,7,1
85020,1.99,1198,334,3,2,242,0,1,5,0
85030,1.45,1192,376,3,3,148,0,4,7,1
85040,1.02,1179,402,3,6,192,0,6,11,3
85050,-2.47,1143,514,3,12,276,2,13,23,9
85060,-4.25,1173,514,3,7,222,0,6,11,3
85070,0.16,1195,432,3,1,212,0,1,5,0
85080,-4.94,1193,334,2,2,214,0,2,7,1
85090,2.17,1198,332,2,1,222,0,1,5,0
85100,-2.61,1179,338,2,4,310,2,5,9,2
85110,-2.89,1189,276,2,3,286,0,3,9,2
85120,2.87,1199,254,2,2,244,0,2,5,0
85130,4.71,1202,310,2,0,262,0,1,5,0
85140,2.48,1204,232,1,1,220,0,0,5,0
85150,-1.18,1198,254,1,2,86,1,3,5,0
85160,-3.8,1166,340,1,10,106,1,13,9,2
85170,-1.73,1131,398,1,19,154,1,22,19,7
85180,-2.01,1176,446,1,8,122,1,6,7,1
85190,4.48,1206,310,1,0,60,0,0,5,0
85200,4.39,1203,290,1,0,20,0,0,5,0
85210,1.26,1196,218,1,4,28,0,4,7,1
85220,4.25,1205,300,1,0,20,0,0,5,0
85230,-0.64,1204,214,1,2,20,0,0,5,0
85240,0.96,1207,190,1,0,22,0,1,5,0
85250,-0.03,1196,196,1,3,28,0,4,5,0
85260,4.97,1206,310,2,0,20,0,0,7,1
85270,2.95,1201,312,2,1,22,0,1,5,0
85280,-3.79,1197,336,2,3,22,0,1,9,2
85290,-3.55,1200,354,2,2,24,0,2,7,1
85300,1.72,1184,450,2,5,30,0,5,9,2
85310,4.49,1202,420,2,0,20,0,0,5,0
85320,-3.15,1200,274,2,2,24,0,2,7,1
85330,1.64,1205,152,1,1,24,0,2,5,0
85340,-3.61,1186,164,1,7,32,0,6,11,3
85350,-0.65,1207,192,1,1,22,0,1,5,0
85360,3.64,1206,180,1,0,22,0,1,5,0
85370,-1.49,1205,300,2,0,22,0,1,5,0
85380,1.15,1183,470,3,5,36,0,8,5,0
85390,1.1,1193,444,3,2,32,0,6,5,0
85400,1.1,1195,486,3,3,26,0,3,5,0
85410,-2.59,1176,536,3,8,38,0,9,7,1
85420,4.71,1205,372,3,1,20,0,0,5,0
85430,-4.63,1183,522,4,6,30,0,5,11,3
85440,-1.58,1196,494,4,2,26,0,3,5,0
85450,1.93,1183,512,4,6,34,0,7,9,2
85460,-1.83,1193,504,4,2,26,0,3,7,1
85470,0.46,1186,570,5,5,30,0,5,7,1
85480,-3.54,1181,610,5,5,46,1,3,13,4
85490,-4.3,1142,704,5,12,66,1,13,49,12
85500,-3.53,1185,648,5,4,28,0,4,5,0
85510,-3.8,1190,530,5,5,26,0,3,7,1
85520,4.29,1203,490,5,0,20,0,0,9,2
85530,-2.63,1195,496,5,3,26,0,3,7,1
85540,1.43,1195,458,5,4,24,0,2,7,1
85550,-0.91,1197,456,5,3,24,0,2,5,0
85560,-4.0,1196,514,5,2,24,0,2,7,1
85570,0.37,1197,532,5,1,22,0,1,5,0
85580,4.92,1199,536,5,3,20,0,0,7,1
85590,2.79,1202,432,4,1,22,0,1,5,0
85600,2.28,1202,472,4,1,20,0,0,5,0
85610,4.49,1202,470,4,0,22,0,1,5,0
85620,0.4,1204,412,4,1,20,0,0,5,0
85630,-1.8,1203,412,4,1,20,0,0,5,0
85640,0.03,1170,432,4,11,36,0,8,15,5
85650,4.23,1203,482,4,1,20,0,0,5,0
85660,2.57,1174,530,4,10,34,0,7,9,2
85670,0.62,1179,498,4,9,34,0,7,7,1
85680,-2.34,1174,458,4,9,54,1,7,11,3
85690,-3.31,1140,564,4,17,72,1,16,21,8
85700,0.31,1179,514,4,7,32,0,6,9,2
85710,3.06,1200,470,4,0,20,0,0,5,0
85720,3.36,1201,472,4,1,20,0,0,5,0
85730,-0.25,1196,414,4,2,22,0,1,5,0
85740,2.45,1192,418,4,4,22,0,1,7,1
85750,-3.71,1176,524,4,7,34,0,7,11,3
85760,-3.51,1187,634,4,2,24,0,2,9,2
85770,-1.07,1157,728,4,9,36,0,8,17,6
85780,0.03,1158,716,4,8,34,0,7,23,9
85790,-0.67,1194,596,4,3,20,0,0,5,0
85800,-0.34,1195,552,4,1,22,0,1,5,0
85810,1.82,1187,518,4,4,22,0,1,9,2
85820,-1.62,1181,502,4,6,26,0,3,11,3
85830,-4.95,1167,512,4,11,36,0,8,11,3
85840,-2.56,1134,568,4,19,56,0,18,17,6
85850,4.64,1200,490,4,0,20,0,0,5,0
85860,-2.83,1197,402,4,1,24,0,2,7,1
85870,2.15,1178,490,4,5,54,1,7,7,1
85880,1.24,1143,528,4,14,72,1,16,19,7
85890,-1.45,1172,562,4,6,92,0,6,15,5
85900,0.41,1136,628,4,14,188,1,14,27,11
85910,2.28,1199,434,4,2,20,0,0,5,0
85920,-1.15,1166,454,4,12,34,0,7,17,6
85930,-3.41,1186,436,4,3,26,0,3,13,4
85940,1.85,1188,460,4,5,28,0,4,9,2
85950,-4.91,1189,576,5,3,26,0,3,7,1
85960,-3.74,1189,518,5,4,48,1,4,9,2
85970,2.02,1204,400,4,0,20,0,0,5,0
85980,2.84,1201,392,4,1,24,0,2,5,0
85990,4.82,1203,390,4,0,22,0,1,5,0
86000,-4.62,1200,392,4,1,22,0,1,7,1
86010,-4.66,1199,374,4,2,24,0,2,9,2
86020,-4.06,1198,404,4,2,22,0,1,9,2
86030,3.17,1207,430,4,0,20,0,0,5,0
86040,1.37,1174,514,4,7,38,0,9,13,4
86050,-3.64,1196,436,4,3,22,0,1,7,1
86060,3.03,1201,430,4,0,20,0,0,5,0
86070,-4.16,1188,440,4,5,28,0,4,9,2
86080,-0.61,1190,438,4,4,26,0,3,9,2
86090,-3.89,1188,456,4,3,28,0,4,9,2
86100,4.0,1205,410,4,0,20,0,0,5,0
86110,-3.17,1196,492,5,1,26,0,3,9,2
86120,1.47,1193,536,5,3,26,0,3,9,2
86130,-2.72,1179,580,5,5,30,0,5,15,5
86140,2.88,1201,532,5,1,20,0,0,5,0
86150,-3.82,1187,558,5,4,26,0,3,9,2
86160,3.5,1201,570,5,0,20,0,0,5,0
86170,1.31,1201,494,5,2,24,0,2,5,0
86180,-1.71,1199,574,6,2,24,0,2,7,1
86190,3.16,1202,614,6,2,22,0,1,5,0
86200,-2.23,1191,648,6,4,26,0,3,9,2
86210,-3.75,1157,726,6,13,44,0,12,19,7
86220,4.95,1198,672,6,1,22,0,1,5,0
86230,-1.3,1179,628,6,9,30,0,5,9,2
86240,3.73,1204,670,6,0,20,0,0,5,0
86250,3.53,1202,650,6,0,22,0,1,5,0
86260,-1.06,1198,654,6,2,24,0,2,5,0
86270,0.23,1203,574,6,2,22,0,1,5,0
86280,0.18,1195,568,6,4,24,0,2,7,1
86290,-3.15,1202,570,6,0,24,0,2,7,1
86300,3.95,1205,564,6,2,20,0,0,5,0
86310,4.17,1207,532,6,1,20,0,0,5,0
86320,0.3,1202,534,6,2,22,0,1,5,0
86330,4.48,1207,570,6,0,20,0,0,5,0
86340,-1.45,1200,614,6,2,24,0,2,5,0
86350,-3.09,1181,610,5,5,32,0,6,11,3
86360,2.73,1200,536,5,3,22,0,1,5,0
86370,0.08,1195,554,5,2,24,0,2,7,1
86380,0.26,1200,534,5,2,22,0,1,5,0
86390,-2.9,1187,540,5,5,26,0,3,11,3
86400,-4.09,1189,604,5,7,26,0,3,9,2
86410,-3.17,1154,680,5,15,64,1,12,19,7
86420,2.99,1186,620,5,5,58,0,4,7,1
86430,1.86,1193,498,4,4,28,0,4,9,2
86440,3.92,1205,490,4,0,20,0,0,5,0
86450,-3.86,1184,590,4,5,28,0,4,11,3
86460,0.56,1194,606,4,3,20,0,0,9,2
86470,1.3,1194,596,4,3,24,0,2,5,0
86480,-2.38,1188,628,4,4,28,0,4,7,1
86490,-4.91,1173,636,4,8,38,0,9,9,2
86500,0.53,1179,602,4,6,34,0,7,5,0
86510,3.33,1203,530,4,0,20,0,0,5,0
86520,-2.75,1201,470,4,0,22,0,1,7,1
86530,2.45,1181,542,4,6,32,0,6,9,2
86540,4.4,1202,592,5,1,20,0,0,5,0
86550,4.82,1205,490,5,0,20,0,0,5,0
86560,3.05,1204,490,5,0,22,0,1,5,0
86570,1.08,1174,538,5,9,86,1,8,7,1
86580,-3.88,1194,536,5,3,54,0,2,9,2
86590,1.62,1202,550,5,0,20,0,0,5,0
86600,0.57,1201,560,5,0,22,0,1,5,0
86610,0.55,1185,542,5,6,34,0,7,5,0
86620,1.56,1154,562,5,16,166,3,13,7,1
86630,2.89,1202,494,5,2,20,0,0,7,1
86640,2.39,1197,514,5,2,24,0,2,7,1
86650,1.45,1194,448,4,4,28,0,4,5,0
86660,4.01,1201,402,3,1,22,0,1,5,0
86670,-3.63,1176,496,3,8,28,0,4,9,2
86680,-3.16,1181,426,3,8,36,0,8,9,2
86690,0.15,1148,484,3,17,150,2,15,15,5
86700,3.36,1201,450,3,0,120,0,0,5,0
86710,1.95,1187,438,3,4,70,0,5,9,2
86720,-0.44,1191,420,3,5,114,1,2,5,0
86730,4.45,1206,410,3,0,20,0,0,5,0
86740,0.42,1186,476,3,3,30,0,5,9,2
86750,-3.63,1198,474,3,2,24,0,2,7,1
86760,0.1,1166,522,3,11,60,1,10,13,4
86770,0.29,1189,498,3,4,86,3,3,5,0
86780,-1.54,1194,492,3,1,126,2,3,7,1
86790,1.08,1193,514,3,2,28,0,4,7,1
86800,4.68,1205,370,3,0,20,0,0,5,0
86810,0.34,1177,436,3,8,32,0,6,9,2
86820,0.09,1192,426,3,3,28,0,4,5,0
86830,4.32,1201,372,3,1,22,0,1,5,0
86840,-4.03,1194,394,3,2,26,0,3,7,1
86850,4.74,1205,370,3,0,22,0,1,5,0
86860,1.07,1197,418,3,4,24,0,2,5,0
86870,2.06,1183,384,3,7,52,1,6,9,2
86880,-4.83,1201,430,3,0,22,0,1,7,1
86890,-3.82,1188,468,3,4,28,0,4,13,4
86900,2.9,1180,444,3,7,32,0,6,15,5
86910,-1.49,1198,374,3,2,26,0,3,5,0
86920,3.85,1204,330,3,0,20,0,0,5,0
86930,-0.37,1201,362,3,1,22,0,1,5,0
86940,-2.2,1180,414,3,7,30,0,5,9,2
86950,2.2,1195,464,3,2,22,0,1,7,1
86960,-1.79,1199,394,3,2,22,0,1,5,0
86970,-0.86,1173,442,3,11,48,1,4,9,2
86980,-0.91,1193,378,3,4,26,0,3,7,1
86990,-2.95,1198,374,3,2,22,0,1,9,2
87000,-2.23,1202,372,3,1,22,0,1,5,0
87010,-3.01,1195,466,3,3,24,0,2,7,1
87020,-3.9,1201,374,4,2,22,0,1,7,1
87030,-3.86,1190,446,4,3,26,0,3,13,4
87040,-1.95,1189,420,4,5,26,0,3,11,3
87050,1.26,1191,482,4,6,28,0,4,5,0
87060,-1.22,1186,580,4,5,26,0,3,7,1
87070,-4.87,1203,490,4,0,20,0,0,7,1
87080,4.92,1204,472,4,1,20,0,0,7,1
87090,0.4,1198,464,4,2,24,0,2,7,1
87100,-1.27,1201,432,4,1,24,0,2,5,0
87110,-0.43,1169,488,4,9,42,0,11,11,3
87120,3.05,1206,410,4,0,22,0,1,5,0
87130,-0.22,1195,448,4,4,26,0,3,5,0
87140,2.93,1197,464,4,2,22,0,1,5,0
87150,-3.03,1178,426,4,8,34,0,7,15,5
